Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2012-08-28 00:00:00-04:00,18.96750425713188,19.245560693374554,18.818545181413672,19.205839157104492,25417000,0.0,0.0
2012-08-29 00:00:00-04:00,19.18598154757059,19.245564811784774,18.93771573687404,18.96750831604004,16124700,0.0,0.0
2012-08-30 00:00:00-04:00,19.136328431825568,19.31508011194215,18.927784173650302,18.957576751708984,30647500,0.0,0.0
2012-08-31 00:00:00-04:00,18.550421014964595,18.570282733698363,17.90493030905909,17.934720993041992,58764200,0.0,0.0
2012-09-04 00:00:00-04:00,17.954582382694785,18.143264918971823,17.428258210603143,17.607009887695312,46622400,0.0,0.0
2012-09-05 00:00:00-04:00,18.143261833929742,18.61993162904512,18.053886010580932,18.45111083984375,60781800,0.0,0.0
2012-09-06 00:00:00-04:00,18.610000861182346,19.12639408876987,18.590139146094195,18.828474044799805,46066500,0.0,0.0
2012-09-07 00:00:00-04:00,18.96750749821855,19.285287419149576,18.649727577287525,18.848339080810547,36371700,0.0,0.0
2012-09-10 00:00:00-04:00,18.92778353911794,19.06681367127987,18.421321093805446,18.67951774597168,24797800,0.0,0.0
2012-09-11 00:00:00-04:00,18.788755074824284,19.444176609308577,18.719240956639233,19.295217514038086,50508200,0.0,0.0
2012-09-12 00:00:00-04:00,20.61599021685791,21.013215078681103,20.139320382670082,20.78481101989746,121584000,0.0,0.0
2012-09-13 00:00:00-04:00,20.81460338089376,21.330996690006653,20.467032782565564,20.56633758544922,65041600,0.0,0.0
2012-09-14 00:00:00-04:00,20.983421618474576,21.926832282855685,20.75501756932714,21.847387313842773,72819800,0.0,0.0
2012-09-17 00:00:00-04:00,22.5127441875793,22.592189172641458,21.3508600972216,21.3707218170166,50667600,0.0,0.0
2012-09-18 00:00:00-04:00,21.45016661118397,21.827529813341428,21.221762517927672,21.718294143676758,36760500,0.0,0.0
2012-09-19 00:00:00-04:00,21.83745767099614,23.207885830366855,21.618984467584067,23.128440856933594,78782800,0.0,0.0
2012-09-20 00:00:00-04:00,22.86031365153248,23.07878685771825,22.383643804881206,22.43329620361328,57248900,0.0,0.0
2012-09-21 00:00:00-04:00,22.810661217302805,23.078788738185363,22.44322889086471,22.701425552368164,51218100,0.0,0.0
2012-09-24 00:00:00-04:00,21.628916696894553,21.82752819600715,20.218766908489012,20.645784378051758,79106500,0.0,0.0
2012-09-25 00:00:00-04:00,21.052942490123467,21.062871456192386,20.07973902711146,20.139324188232422,46291700,0.0,0.0
2012-09-26 00:00:00-04:00,20.010224013056458,20.63585491827283,19.662651498393785,20.476964950561523,38271900,0.0,0.0
2012-09-27 00:00:00-04:00,20.844397169738134,20.854328029427236,20.02015475672072,20.179044723510742,30215900,0.0,0.0
2012-09-28 00:00:00-04:00,20.427307623146,21.797735759114953,20.357793509343633,21.509746551513672,65486000,0.0,0.0
2012-10-01 00:00:00-04:00,21.926833488679613,22.433295904282897,21.579261019839997,21.83745765686035,51262700,0.0,0.0
2012-10-02 00:00:00-04:00,21.926836026036145,22.333991798498495,21.668639359137472,22.11551856994629,29341400,0.0,0.0
2012-10-03 00:00:00-04:00,22.1453068720009,22.333989395610917,21.648775310798033,21.67856788635254,32000100,0.0,0.0
2012-10-04 00:00:00-04:00,22.16516749060901,22.244612460699752,21.261480245532777,21.7977352142334,46892100,0.0,0.0
2012-10-05 00:00:00-04:00,21.340926335495787,21.479954566920764,20.735157222942522,20.764949798583984,40529300,0.0,0.0
2012-10-08 00:00:00-04:00,20.258485794067383,20.606058239582627,20.0201508899157,20.258485794067383,32236700,0.0,0.0
2012-10-09 00:00:00-04:00,20.24855439105111,20.4074443228737,19.83146784648745,20.089664459228516,27161800,0.0,0.0
2012-10-10 00:00:00-04:00,19.7917486027604,19.801679461414125,19.315078752087377,19.503759384155273,39321800,0.0,0.0
2012-10-11 00:00:00-04:00,19.74209635000885,19.821541333332352,19.473970715115673,19.612998962402344,21817300,0.0,0.0
2012-10-12 00:00:00-04:00,19.612998043208872,19.662650445164843,19.344870526764094,19.384593963623047,18809400,0.0,0.0
2012-10-15 00:00:00-04:00,19.543483922823423,19.742095424765033,19.35480138597883,19.384593963623047,20189700,0.0,0.0
2012-10-16 00:00:00-04:00,19.54348300033184,19.553413859077825,19.166117944455046,19.34486961364746,21834700,0.0,0.0
2012-10-17 00:00:00-04:00,19.36473088681641,20.337932292181016,19.235633514316042,19.742094039916992,44074500,0.0,0.0
2012-10-18 00:00:00-04:00,19.563345797023093,19.65272163654966,18.75896324128398,18.848339080810547,52157400,0.0,0.0
2012-10-19 00:00:00-04:00,18.868200302124023,18.927783562198833,18.66958690971775,18.868200302124023,34835000,0.0,0.0
2012-10-22 00:00:00-04:00,19.066813325297716,19.29521739625946,18.917852336818825,19.18597984313965,32447300,0.0,0.0
2012-10-23 00:00:00-04:00,19.116465055025543,19.66264901323638,18.96750596588782,19.364730834960938,78381200,0.0,0.0
2012-10-24 00:00:00-04:00,23.9626116940018,24.081780099037623,22.691492142246588,23.06885528564453,228949900,0.0,0.0
2012-10-25 00:00:00-04:00,23.128440933840082,23.148300756676253,22.314127585794445,22.40350341796875,76142000,0.0,0.0
2012-10-26 00:00:00-04:00,22.244613686924716,22.721283533745385,21.728220405810195,21.787805557250977,73175800,0.0,0.0
2012-10-31 00:00:00-04:00,20.675572812271188,21.35085600286238,20.586196984450737,20.96356201171875,99378200,0.0,0.0
2012-11-01 00:00:00-04:00,20.933772640209934,21.291276006182976,20.864258517741348,21.062870025634766,37713900,0.0,0.0
2012-11-02 00:00:00-04:00,21.112522214034527,21.53953965981669,20.92383969038524,21.033077239990234,38344400,0.0,0.0
2012-11-05 00:00:00-05:00,20.953633370838702,21.330996543918186,20.77488169628401,21.10259246826172,31806700,0.0,0.0
2012-11-06 00:00:00-05:00,21.092659788849435,21.22175905116065,20.844394016531364,21.02314567565918,29062700,0.0,0.0
2012-11-07 00:00:00-05:00,20.7053660619213,20.80467275097549,20.228696227402224,20.328001022338867,33396800,0.0,0.0
2012-11-08 00:00:00-05:00,20.37765389286799,20.58619622063309,19.841398945842162,19.851329803466797,34254600,0.0,0.0
2012-11-09 00:00:00-05:00,19.82153953356673,19.86126296868056,18.997297196131193,19.07674217224121,42295500,0.0,0.0
2012-11-12 00:00:00-05:00,19.017156626287488,20.030081370442936,18.739100190406127,19.930774688720703,67349200,0.0,0.0
2012-11-13 00:00:00-05:00,19.473970822283874,19.970502444317688,19.4243165236098,19.72223663330078,71775100,0.0,0.0
2012-11-14 00:00:00-05:00,19.960570118175312,22.343921350020644,19.79174930332156,22.204893112182617,229751000,0.0,0.0
2012-11-15 00:00:00-05:00,22.185031370705453,22.343921326385892,21.49981725301,22.016210556030273,78857700,0.0,0.0
2012-11-16 00:00:00-05:00,22.095654244478222,23.764000575884154,22.026140129689235,23.39656639099121,107182200,0.0,0.0
2012-11-19 00:00:00-05:00,23.793793986435652,23.952685845188373,22.661702514882315,22.761009216308594,85021300,0.0,0.0
2012-11-20 00:00:00-05:00,22.572324115372794,23.734208033937954,22.5425334342029,22.93975830078125,46655300,0.0,0.0
2012-11-21 00:00:00-05:00,23.0589249004629,24.359838947813788,22.89010409476716,24.151294708251953,89862400,0.0,0.0
2012-11-23 00:00:00-05:00,24.40949561489894,24.508802322813914,23.714350553612046,23.833518981933594,29520900,0.0,0.0
2012-11-26 00:00:00-05:00,24.766994345293483,25.90901653612441,24.6378950810615,25.76005744934082,123865000,0.0,0.0
2012-11-27 00:00:00-05:00,25.859365567325987,26.31617371125046,25.28338711680227,25.96860122680664,85760600,0.0,0.0
2012-11-28 00:00:00-05:00,25.760060286223933,26.306244295952656,25.571377745322945,26.177146911621094,49205600,0.0,0.0
2012-11-29 00:00:00-05:00,26.31617218722624,27.32909700524731,25.978530581219214,27.130483627319336,88759700,0.0,0.0
2012-11-30 00:00:00-05:00,27.07090058576666,27.805767059326172,26.574369031135834,27.805767059326172,127049600,0.0,0.0
2012-12-03 00:00:00-05:00,27.805770124431923,28.679664923502248,26.79284518673935,26.85243034362793,123526100,0.0,0.0
2012-12-04 00:00:00-05:00,26.872289189662702,27.567434175100285,26.494926013702504,27.269514083862305,72869200,0.0,0.0
2012-12-05 00:00:00-05:00,27.557503741046613,27.7064628419044,27.07090300138172,27.517780303955078,58976300,0.0,0.0
2012-12-06 00:00:00-05:00,27.487985133660835,27.55749924310718,26.633950316765883,26.782909393310547,46001500,0.0,0.0
2012-12-07 00:00:00-05:00,26.882218375677965,27.58729417635251,26.653814312493395,27.299304962158203,51751900,0.0,0.0
2012-12-10 00:00:00-05:00,26.981524925626086,27.974588041189623,26.912010810595447,27.64687728881836,50608500,0.0,0.0
2012-12-11 00:00:00-05:00,27.87527975748555,28.044100553246423,27.468124054906536,27.785903930664062,77099100,0.0,0.0
2012-12-12 00:00:00-05:00,27.805766071227644,27.944794295466185,27.180137168036723,27.38867950439453,46704200,0.0,0.0
2012-12-13 00:00:00-05:00,27.39861107894864,28.550564123352775,27.239721134487212,28.04410171508789,81051600,0.0,0.0
2012-12-14 00:00:00-05:00,27.984522838052584,28.13348194752742,26.574372939729635,26.624025344848633,91631600,0.0,0.0
2012-12-17 00:00:00-05:00,26.584299582755193,26.812703640661507,26.13742043109715,26.564437866210938,57742500,0.0,0.0
2012-12-18 00:00:00-05:00,26.772982905548414,27.716393701177285,26.713399644028847,27.517780303955078,60512900,0.0,0.0
2012-12-19 00:00:00-05:00,27.636946664742773,28.024240676979364,26.763051949047558,27.219860076904297,61390300,0.0,0.0
2012-12-20 00:00:00-05:00,27.299305351421662,27.408542902379555,26.941802016735902,27.170207977294922,35574800,0.0,0.0
2012-12-21 00:00:00-05:00,26.47506378423434,26.822636270241567,25.93881066094925,26.077838897705078,54555200,0.0,0.0
2012-12-24 00:00:00-05:00,26.31617143359806,26.77297953798601,26.01825326935527,26.743188858032227,28230100,0.0,0.0
2012-12-26 00:00:00-05:00,26.842496481002755,26.991455568323087,26.197003945752055,26.32610321044922,33175400,0.0,0.0
2012-12-27 00:00:00-05:00,26.365826710985637,26.614092506358826,25.342972846283427,25.869295120239258,43481700,0.0,0.0
2012-12-28 00:00:00-05:00,25.303247229392905,25.92887804052683,24.97553648350479,25.73026466369629,56574800,0.0,0.0
2012-12-31 00:00:00-05:00,26.01825429844046,26.802773172172106,25.928878466809095,26.435340881347656,60374500,0.0,0.0
2013-01-02 00:00:00-05:00,27.249652248492566,27.98451872205208,27.229790531719118,27.805767059326172,69846400,0.0,0.0
2013-01-03 00:00:00-05:00,27.686599625753058,28.27250703233653,27.39861229888799,27.577363967895508,63140600,0.0,0.0
2013-01-04 00:00:00-05:00,27.81569804133067,28.729316181676367,27.636946377810357,28.560495376586914,72715400,0.0,0.0
2013-01-07 00:00:00-05:00,28.490981951338036,29.583351781645824,28.45125851665306,29.215917587280273,83781800,0.0,0.0
2013-01-08 00:00:00-05:00,29.305296731076773,29.394672575094862,28.65980599748222,28.858417510986328,45871300,0.0,0.0
2013-01-09 00:00:00-05:00,29.46418372182465,30.38773275393085,29.28543205185343,30.3778018951416,104787700,0.0,0.0
2013-01-10 00:00:00-05:00,30.387733128682857,31.231837195002484,30.069953219978448,31.082876205444336,95316400,0.0,0.0
2013-01-11 00:00:00-05:00,31.063015438880285,31.73829677732145,30.884263772130303,31.499961853027344,89598000,0.0,0.0
2013-01-14 00:00:00-05:00,31.85746822590782,31.986563710129683,30.40759501668265,30.735305786132812,98892800,0.0,0.0
2013-01-15 00:00:00-05:00,30.427454132214724,31.49003139345145,29.672725915327508,29.89120101928711,173242600,0.0,0.0
2013-01-16 00:00:00-05:00,30.000434307520457,30.139464424727148,29.325153013860376,29.642932891845703,75332700,0.0,0.0
2013-01-17 00:00:00-05:00,29.871342105371394,30.208983757618448,29.821689701148276,29.930925369262695,40256700,0.0,0.0
2013-01-18 00:00:00-05:00,30.09974289781495,30.2288421652401,29.06695822900174,29.454252243041992,49631500,0.0,0.0
2013-01-22 00:00:00-05:00,29.54362900237534,30.67572039836552,29.533698143483786,30.516830444335938,55243300,0.0,0.0
2013-01-23 00:00:00-05:00,30.884265266106784,31.28149015914541,30.58634517573954,30.6062068939209,48899800,0.0,0.0
2013-01-24 00:00:00-05:00,31.05308338172522,31.271556580366415,30.59627337387131,30.86440086364746,43845100,0.0,0.0
2013-01-25 00:00:00-05:00,31.1921134979021,31.708506792277163,30.914055133057605,31.321212768554688,54363600,0.0,0.0
2013-01-28 00:00:00-05:00,31.65885310328046,32.284482068492146,31.589338984270015,32.2447624206543,59682500,0.0,0.0
2013-01-29 00:00:00-05:00,31.77801956385833,31.847533678595457,30.49696724101386,30.576414108276367,72976500,0.0,0.0
2013-01-30 00:00:00-05:00,30.76509589551941,31.271558328706195,30.665789201814967,31.023292541503906,87682100,0.0,0.0
2013-01-31 00:00:00-05:00,28.947789337772054,31.25169545469615,28.540633613356206,30.765094757080078,190744900,0.0,0.0
2013-02-01 00:00:00-05:00,30.794887016238953,30.804817874551745,29.424458874954475,29.523765563964844,85856700,0.0,0.0
2013-02-04 00:00:00-05:00,28.858417495319337,28.997447638226348,27.81570184116482,27.915008544921875,92362200,0.0,0.0
2013-02-05 00:00:00-05:00,28.063964884602697,28.759107954081014,27.845491673186824,28.441328048706055,47948200,0.0,0.0
2013-02-06 00:00:00-05:00,28.540634990070753,29.08682086452154,28.46119001303834,28.84848403930664,38375900,0.0,0.0
2013-02-07 00:00:00-05:00,28.908071596902445,28.947793141663393,28.07389832162657,28.451261520385742,34540100,0.0,0.0
2013-02-08 00:00:00-05:00,28.68959321479415,28.96765157303008,28.312230058868877,28.351951599121094,37708800,0.0,0.0
2013-02-11 00:00:00-05:00,28.411537325042023,28.481051442476897,27.84549163265216,28.06396484375,37361800,0.0,0.0
2013-02-12 00:00:00-05:00,27.478055803932477,27.964656491231874,26.912010145117208,27.180137634277344,93498700,0.0,0.0
2013-02-13 00:00:00-05:00,27.170208539239212,28.123548259295074,27.120554244996104,27.716392517089844,50164000,0.0,0.0
2013-02-14 00:00:00-05:00,27.825627771514853,28.431394958294586,27.81569691348666,28.302297592163086,35615800,0.0,0.0
2013-02-15 00:00:00-05:00,28.32215997736311,28.55056403505534,27.895142542649563,28.123546600341797,33109300,0.0,0.0
2013-02-19 00:00:00-05:00,28.03417176138825,28.87827580240022,27.924936104869715,28.72931671142578,49396400,0.0,0.0
2013-02-20 00:00:00-05:00,28.719385164238606,28.848482534889868,28.13347777888487,28.262575149536133,42098200,0.0,0.0
2013-02-21 00:00:00-05:00,28.083826230243314,28.351951838028544,26.961663823368852,27.090763092041016,49642300,0.0,0.0
2013-02-22 00:00:00-05:00,27.42840559881668,27.438334563696742,26.633953926056286,26.941802978515625,36350200,0.0,0.0
2013-02-25 00:00:00-05:00,26.97159587889136,27.44826575179214,26.961665019774546,27.080833435058594,34652000,0.0,0.0
2013-02-26 00:00:00-05:00,27.17020817356355,27.26951297247795,26.514786651316854,27.19999885559082,31611700,0.0,0.0
2013-02-27 00:00:00-05:00,27.15034803075585,27.15034803075585,26.445272174042472,26.683609008789062,44319700,0.0,0.0
2013-02-28 00:00:00-05:00,26.65381457441681,27.110622705274942,26.157283009161826,27.060970306396484,83027800,0.0,0.0
2013-03-01 00:00:00-05:00,26.862357978919185,27.92493716140598,26.624023045519188,27.587295532226562,54064800,0.0,0.0
2013-03-04 00:00:00-05:00,27.56743339629409,27.865351584997892,27.24965348991199,27.5277099609375,32400700,0.0,0.0
2013-03-05 00:00:00-05:00,27.686599186022143,27.98451926100885,27.021246814238044,27.329097747802734,40622200,0.0,0.0
2013-03-06 00:00:00-05:00,27.90507314781976,27.934863828220482,27.160275831921282,27.25958251953125,33532600,0.0,0.0
2013-03-07 00:00:00-05:00,27.378748548978262,28.481049163284514,27.279441863110744,28.381742477416992,74540200,0.0,0.0
2013-03-08 00:00:00-05:00,28.232785506944573,28.272507047791496,27.53764054800593,27.76604461669922,44198900,0.0,0.0
2013-03-11 00:00:00-04:00,27.815698236249837,28.44132716883746,27.63694657147692,27.944795608520508,35642100,0.0,0.0
2013-03-12 00:00:00-04:00,27.90507513928268,28.123548352322068,27.40854355991508,27.636947631835938,27569600,0.0,0.0
2013-03-13 00:00:00-04:00,27.42840396070281,27.458194641799164,26.7332590253185,26.892148971557617,39619500,0.0,0.0
2013-03-14 00:00:00-04:00,26.912013606398737,27.23972439281483,26.643886082753447,26.85243034362793,27646400,0.0,0.0
2013-03-15 00:00:00-04:00,26.8424987403589,26.872289423859936,26.375757828253636,26.465133666992188,31597400,0.0,0.0
2013-03-18 00:00:00-04:00,26.18707547468223,26.604162063504713,25.601168078619278,26.306241989135742,26653700,0.0,0.0
2013-03-19 00:00:00-04:00,26.34596201794875,26.71339426649085,26.028180267540712,26.365821838378906,25254200,0.0,0.0
2013-03-20 00:00:00-04:00,26.494924009115298,26.50485486748364,25.601167591257745,25.680612564086914,44006500,0.0,0.0
2013-03-21 00:00:00-04:00,25.481998358604557,25.92887750010036,25.3826916722591,25.561443328857422,24336100,0.0,0.0
2013-03-22 00:00:00-04:00,25.621025874811455,25.829570099784167,25.452205080925907,25.551511764526367,18456300,0.0,0.0
2013-03-25 00:00:00-04:00,25.5713770412445,25.621029442900802,24.9060246308144,24.955677032470703,39199000,0.0,0.0
2013-03-26 00:00:00-04:00,24.906024537431634,25.303249431545833,24.856372135961497,25.03512191772461,26957200,0.0,0.0
2013-03-27 00:00:00-04:00,24.826574929704442,26.097696247987557,24.548516608609507,25.909013748168945,52297400,0.0,0.0
2013-03-28 00:00:00-04:00,25.909021793523973,25.988466782203854,25.342976012415082,25.402559280395508,28585700,0.0,0.0
2013-04-01 00:00:00-04:00,25.45221008243449,25.71040675288587,25.104639462709386,25.3529052734375,22249300,0.0,0.0
2013-04-02 00:00:00-04:00,25.591236247673443,25.93880870750509,25.12449538379872,25.243663787841797,35153300,0.0,0.0
2013-04-03 00:00:00-04:00,25.650818863444286,26.2069336488466,25.52172149855566,26.06790542602539,48195200,0.0,0.0
2013-04-04 00:00:00-04:00,26.435343906741668,27.041111186537634,25.92888143424099,26.882221221923828,82016800,0.0,0.0
2013-04-05 00:00:00-04:00,26.673676602521045,27.607154592316263,26.425410816999793,27.19999885559082,64566600,0.0,0.0
2013-04-08 00:00:00-04:00,27.00138750169149,27.011318360457228,26.445270775515993,26.663745880126953,27256000,0.0,0.0
2013-04-09 00:00:00-04:00,26.395617237365705,26.703466269355545,26.236727292202072,26.405548095703125,21311100,0.0,0.0
2013-04-10 00:00:00-04:00,26.822635031944802,27.64687734373508,26.713397482898205,27.37874984741211,45949400,0.0,0.0
2013-04-11 00:00:00-04:00,27.28937517260067,27.905075164995594,27.06097110046935,27.82563018798828,33368500,0.0,0.0
2013-04-12 00:00:00-04:00,27.805766750332445,27.805766750332445,27.05103856838646,27.209928512573242,28697400,0.0,0.0
2013-04-15 00:00:00-04:00,26.971592621201673,27.289372498086692,26.177142928989134,26.33603286743164,30275400,0.0,0.0
2013-04-16 00:00:00-04:00,26.624021651998248,26.92194172374315,26.216865925319375,26.733259201049805,27365900,0.0,0.0
2013-04-17 00:00:00-04:00,26.465130346902267,27.011316170020006,26.206933722284017,26.445268630981445,26440600,0.0,0.0
