Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1980-12-12 00:00:00-05:00,0.09829749166965485,0.09872484835046634,0.09829749166965485,0.09829749166965485,469033600,0.0,0.0
1980-12-15 00:00:00-05:00,0.09359663620556516,0.09359663620556516,0.09316927939653397,0.09316927939653397,175884800,0.0,0.0
1980-12-16 00:00:00-05:00,0.08675815959025239,0.08675815959025239,0.08633080869913101,0.08633080869913101,105728000,0.0,0.0
1980-12-17 00:00:00-05:00,0.08846759051084518,0.08889494718513828,0.08846759051084518,0.08846759051084518,86441600,0.0,0.0
1980-12-18 00:00:00-05:00,0.09103251993656158,0.0914598710744897,0.09103251993656158,0.09103251993656158,73449600,0.0,0.0
1980-12-19 00:00:00-05:00,0.09658806025981903,0.09701541686940052,0.09658806025981903,0.09658806025981903,48630400,0.0,0.0
1980-12-22 00:00:00-05:00,0.10128901898860931,0.10171714047140389,0.10128901898860931,0.10128901898860931,37363200,0.0,0.0
1980-12-23 00:00:00-05:00,0.10556328296661377,0.10599063968283934,0.10556328296661377,0.10556328296661377,46950400,0.0,0.0
1980-12-24 00:00:00-05:00,0.11111890524625778,0.11154626203634711,0.11111890524625778,0.11111890524625778,48003200,0.0,0.0
1980-12-26 00:00:00-05:00,0.1213761642575264,0.12180352104725725,0.1213761642575264,0.1213761642575264,55574400,0.0,0.0
1980-12-29 00:00:00-05:00,0.12308554351329803,0.1235129001763316,0.12308554351329803,0.12308554351329803,93161600,0.0,0.0
1980-12-30 00:00:00-05:00,0.12052146593398683,0.12052146593398683,0.12009412050247192,0.12009412050247192,68880000,0.0,0.0
1980-12-31 00:00:00-05:00,0.11710265928069305,0.11710265928069305,0.11667530238628387,0.11667530238628387,35750400,0.0,0.0
1981-01-02 00:00:00-05:00,0.11795730888843536,0.11881202229489361,0.11795730888843536,0.11795730888843536,21660800,0.0,0.0
1981-01-05 00:00:00-05:00,0.1158205368672299,0.1158205368672299,0.11539319157600404,0.11539319157600403,35728000,0.0,0.0
1981-01-06 00:00:00-05:00,0.11069152388482262,0.11069152388482262,0.11026416718959808,0.11026416718959808,45158400,0.0,0.0
1981-01-07 00:00:00-05:00,0.10599063968283934,0.10599063968283934,0.10556328296661377,0.10556328296661377,55686400,0.0,0.0
1981-01-08 00:00:00-05:00,0.10385391370410832,0.10385391370410832,0.10342656821012497,0.10342656821012497,39827200,0.0,0.0
1981-01-09 00:00:00-05:00,0.10898212343454361,0.10940948018826802,0.10898212343454361,0.10898212343454361,21504000,0.0,0.0
1981-01-12 00:00:00-05:00,0.10898208718876244,0.10898208718876244,0.10812738537788391,0.10812738537788391,23699200,0.0,0.0
